Maker,Maker_Group,Month,Registerations,State,Month_Num,Is_DEA,Annual_Total
RAYON ENGINEERS,Others,APR,0,Punjab,4,0,28
RAYON ENGINEERS,Others,MAY,0,Punjab,5,0,28
RAYON ENGINEERS,Others,JUN,0,Punjab,6,0,28
RAYON ENGINEERS,Others,JUL,10,Punjab,7,0,28
RAYON ENGINEERS,Others,AUG,0,Punjab,8,0,28
RAYON ENGINEERS,Others,SEP,0,Punjab,9,0,28
RAYON ENGINEERS,Others,OCT,0,Punjab,10,0,28
RAYON ENGINEERS,Others,NOV,5,Punjab,11,0,28
RAYON ENGINEERS,Others,DEC,6,Punjab,12,0,28
RCJ AUTO FORGE PVT LTD,Others,JAN,3,Punjab,1,0,30
RCJ AUTO FORGE PVT LTD,Others,FEB,6,Punjab,2,0,30
RCJ AUTO FORGE PVT LTD,Others,MAR,4,Punjab,3,0,30
RCJ AUTO FORGE PVT LTD,Others,APR,0,Punjab,4,0,30
RCJ AUTO FORGE PVT LTD,Others,MAY,1,Punjab,5,0,30
RCJ AUTO FORGE PVT LTD,Others,JUN,5,Punjab,6,0,30
RCJ AUTO FORGE PVT LTD,Others,JUL,7,Punjab,7,0,30
RCJ AUTO FORGE PVT LTD,Others,AUG,0,Punjab,8,0,30
RCJ AUTO FORGE PVT LTD,Others,SEP,1,Punjab,9,0,30
RCJ AUTO FORGE PVT LTD,Others,OCT,0,Punjab,10,0,30
RCJ AUTO FORGE PVT LTD,Others,NOV,2,Punjab,11,0,30
RCJ AUTO FORGE PVT LTD,Others,DEC,1,Punjab,12,0,30
REPUBLIC MOTORS,Others,JAN,2,Punjab,1,0,82
REPUBLIC MOTORS,Others,FEB,22,Punjab,2,0,82
REPUBLIC MOTORS,Others,MAR,2,Punjab,3,0,82
REPUBLIC MOTORS,Others,APR,0,Punjab,4,0,82
REPUBLIC MOTORS,Others,MAY,49,Punjab,5,0,82
REPUBLIC MOTORS,Others,JUN,1,Punjab,6,0,82
REPUBLIC MOTORS,Others,JUL,1,Punjab,7,0,82
REPUBLIC MOTORS,Others,AUG,2,Punjab,8,0,82
REPUBLIC MOTORS,Others,SEP,0,Punjab,9,0,82
REPUBLIC MOTORS,Others,OCT,0,Punjab,10,0,82
REPUBLIC MOTORS,Others,NOV,0,Punjab,11,0,82
REPUBLIC MOTORS,Others,DEC,3,Punjab,12,0,82
ROYCE EV PVT LTD,YC,JAN,15,Punjab,1,0,554
ROYCE EV PVT LTD,YC,FEB,13,Punjab,2,0,554
ROYCE EV PVT LTD,YC,MAR,40,Punjab,3,0,554
ROYCE EV PVT LTD,YC,APR,12,Punjab,4,0,554
ROYCE EV PVT LTD,YC,MAY,66,Punjab,5,0,554
ROYCE EV PVT LTD,YC,JUN,24,Punjab,6,0,554
ROYCE EV PVT LTD,YC,JUL,82,Punjab,7,0,554
ROYCE EV PVT LTD,YC,AUG,46,Punjab,8,0,554
ROYCE EV PVT LTD,YC,SEP,79,Punjab,9,0,554
ROYCE EV PVT LTD,YC,OCT,40,Punjab,10,0,554
ROYCE EV PVT LTD,YC,NOV,79,Punjab,11,0,554
ROYCE EV PVT LTD,YC,DEC,58,Punjab,12,0,554
RUTBA PRODUCT PVT LTD,Others,JAN,7,Punjab,1,0,28
RUTBA PRODUCT PVT LTD,Others,FEB,1,Punjab,2,0,28
RUTBA PRODUCT PVT LTD,Others,MAR,7,Punjab,3,0,28
RUTBA PRODUCT PVT LTD,Others,APR,1,Punjab,4,0,28
RUTBA PRODUCT PVT LTD,Others,MAY,0,Punjab,5,0,28
RUTBA PRODUCT PVT LTD,Others,JUN,6,Punjab,6,0,28
RUTBA PRODUCT PVT LTD,Others,JUL,6,Punjab,7,0,28
RUTBA PRODUCT PVT LTD,Others,AUG,0,Punjab,8,0,28
RUTBA PRODUCT PVT LTD,Others,SEP,0,Punjab,9,0,28
RUTBA PRODUCT PVT LTD,Others,OCT,0,Punjab,10,0,28
RUTBA PRODUCT PVT LTD,Others,NOV,0,Punjab,11,0,28
RUTBA PRODUCT PVT LTD,Others,DEC,0,Punjab,12,0,28
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,JAN,28,Punjab,1,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,FEB,24,Punjab,2,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,MAR,25,Punjab,3,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,APR,9,Punjab,4,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,MAY,10,Punjab,5,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,JUN,36,Punjab,6,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,JUL,34,Punjab,7,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,AUG,23,Punjab,8,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,SEP,28,Punjab,9,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,OCT,17,Punjab,10,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,NOV,15,Punjab,11,0,261
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,DEC,12,Punjab,12,0,261
SAHNIANAND E VEHICLES PVT LTD,Others,JAN,3,Punjab,1,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,FEB,3,Punjab,2,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,MAR,9,Punjab,3,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,APR,9,Punjab,4,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,MAY,3,Punjab,5,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,JUN,10,Punjab,6,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,JUL,18,Punjab,7,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,AUG,2,Punjab,8,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,SEP,5,Punjab,9,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,OCT,0,Punjab,10,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,NOV,6,Punjab,11,0,75
SAHNIANAND E VEHICLES PVT LTD,Others,DEC,7,Punjab,12,0,75
SAKSHAM TRADING COMPANY,Others,JAN,0,Punjab,1,0,5
SAKSHAM TRADING COMPANY,Others,FEB,0,Punjab,2,0,5
SAKSHAM TRADING COMPANY,Others,MAR,0,Punjab,3,0,5
SAKSHAM TRADING COMPANY,Others,APR,0,Punjab,4,0,5
SAKSHAM TRADING COMPANY,Others,MAY,0,Punjab,5,0,5
SAKSHAM TRADING COMPANY,Others,JUN,0,Punjab,6,0,5
SAKSHAM TRADING COMPANY,Others,JUL,0,Punjab,7,0,5
SAKSHAM TRADING COMPANY,Others,AUG,0,Punjab,8,0,5
SAKSHAM TRADING COMPANY,Others,SEP,0,Punjab,9,0,5
SAKSHAM TRADING COMPANY,Others,OCT,0,Punjab,10,0,5
SAKSHAM TRADING COMPANY,Others,NOV,0,Punjab,11,0,5
SAKSHAM TRADING COMPANY,Others,DEC,5,Punjab,12,0,5
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,JAN,0,Punjab,1,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,FEB,0,Punjab,2,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,MAR,0,Punjab,3,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,APR,0,Punjab,4,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,MAY,1,Punjab,5,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,JUN,0,Punjab,6,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,JUL,0,Punjab,7,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,AUG,0,Punjab,8,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,SEP,0,Punjab,9,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,OCT,0,Punjab,10,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,NOV,0,Punjab,11,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,DEC,0,Punjab,12,0,1
SEALION AUTOMOBILE PVT LTD,Others,JAN,0,Punjab,1,0,1
SEALION AUTOMOBILE PVT LTD,Others,FEB,0,Punjab,2,0,1
SEALION AUTOMOBILE PVT LTD,Others,MAR,0,Punjab,3,0,1
SEALION AUTOMOBILE PVT LTD,Others,APR,0,Punjab,4,0,1
SEALION AUTOMOBILE PVT LTD,Others,MAY,0,Punjab,5,0,1
SEALION AUTOMOBILE PVT LTD,Others,JUN,0,Punjab,6,0,1
SEALION AUTOMOBILE PVT LTD,Others,JUL,0,Punjab,7,0,1
SEALION AUTOMOBILE PVT LTD,Others,AUG,0,Punjab,8,0,1
SEALION AUTOMOBILE PVT LTD,Others,SEP,1,Punjab,9,0,1
SEALION AUTOMOBILE PVT LTD,Others,OCT,0,Punjab,10,0,1
SEALION AUTOMOBILE PVT LTD,Others,NOV,0,Punjab,11,0,1
SEALION AUTOMOBILE PVT LTD,Others,DEC,0,Punjab,12,0,1
SETH INDUSTRIAL CORPORATION,Others,JAN,45,Punjab,1,0,397
SETH INDUSTRIAL CORPORATION,Others,FEB,32,Punjab,2,0,397
SETH INDUSTRIAL CORPORATION,Others,MAR,34,Punjab,3,0,397
SETH INDUSTRIAL CORPORATION,Others,APR,14,Punjab,4,0,397
SETH INDUSTRIAL CORPORATION,Others,MAY,27,Punjab,5,0,397
SETH INDUSTRIAL CORPORATION,Others,JUN,26,Punjab,6,0,397
SETH INDUSTRIAL CORPORATION,Others,JUL,76,Punjab,7,0,397
SETH INDUSTRIAL CORPORATION,Others,AUG,23,Punjab,8,0,397
SETH INDUSTRIAL CORPORATION,Others,SEP,34,Punjab,9,0,397
SETH INDUSTRIAL CORPORATION,Others,OCT,27,Punjab,10,0,397
SETH INDUSTRIAL CORPORATION,Others,NOV,34,Punjab,11,0,397
SETH INDUSTRIAL CORPORATION,Others,DEC,25,Punjab,12,0,397
SHAKTI AUTO GREEN,Others,JAN,3,Punjab,1,0,22
SHAKTI AUTO GREEN,Others,FEB,4,Punjab,2,0,22
SHAKTI AUTO GREEN,Others,MAR,0,Punjab,3,0,22
SHAKTI AUTO GREEN,Others,APR,2,Punjab,4,0,22
SHAKTI AUTO GREEN,Others,MAY,0,Punjab,5,0,22
SHAKTI AUTO GREEN,Others,JUN,2,Punjab,6,0,22
SHAKTI AUTO GREEN,Others,JUL,2,Punjab,7,0,22
SHAKTI AUTO GREEN,Others,AUG,1,Punjab,8,0,22
SHAKTI AUTO GREEN,Others,SEP,0,Punjab,9,0,22
SHAKTI AUTO GREEN,Others,OCT,1,Punjab,10,0,22
SHAKTI AUTO GREEN,Others,NOV,0,Punjab,11,0,22
SHAKTI AUTO GREEN,Others,DEC,7,Punjab,12,0,22
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,JAN,0,Punjab,1,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,FEB,0,Punjab,2,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,MAR,1,Punjab,3,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,APR,0,Punjab,4,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,MAY,0,Punjab,5,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,JUN,0,Punjab,6,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,JUL,0,Punjab,7,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,AUG,0,Punjab,8,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,SEP,0,Punjab,9,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,OCT,0,Punjab,10,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,NOV,0,Punjab,11,0,1
SHINE METAL UDYOG PVT LTD (UNIT- II),Others,DEC,0,Punjab,12,0,1
SHIV OM INDIA,Others,JAN,0,Punjab,1,0,2
SHIV OM INDIA,Others,FEB,0,Punjab,2,0,2
SHIV OM INDIA,Others,MAR,0,Punjab,3,0,2
SHIV OM INDIA,Others,APR,0,Punjab,4,0,2
SHIV OM INDIA,Others,MAY,0,Punjab,5,0,2
SHIV OM INDIA,Others,JUN,0,Punjab,6,0,2
SHIV OM INDIA,Others,JUL,0,Punjab,7,0,2
SHIV OM INDIA,Others,AUG,1,Punjab,8,0,2
SHIV OM INDIA,Others,SEP,1,Punjab,9,0,2
SHIV OM INDIA,Others,OCT,0,Punjab,10,0,2
SHIV OM INDIA,Others,NOV,0,Punjab,11,0,2
SHIV OM INDIA,Others,DEC,0,Punjab,12,0,2
SHRI BARSANA E-VEHICLES PVT LTD,Others,JAN,18,Punjab,1,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,FEB,12,Punjab,2,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,MAR,13,Punjab,3,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,APR,15,Punjab,4,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,MAY,11,Punjab,5,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,JUN,13,Punjab,6,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,JUL,16,Punjab,7,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,AUG,13,Punjab,8,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,SEP,12,Punjab,9,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,OCT,8,Punjab,10,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,NOV,12,Punjab,11,0,168
SHRI BARSANA E-VEHICLES PVT LTD,Others,DEC,25,Punjab,12,0,168
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,JAN,0,Punjab,1,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,FEB,0,Punjab,2,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,MAR,0,Punjab,3,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,APR,0,Punjab,4,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,MAY,0,Punjab,5,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,JUN,0,Punjab,6,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,JUL,0,Punjab,7,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,AUG,2,Punjab,8,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,SEP,0,Punjab,9,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,OCT,0,Punjab,10,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,NOV,0,Punjab,11,0,2
SHRI NAMO ELECTRIC AUTOMOTIVE,Others,DEC,0,Punjab,12,0,2
SIDANA INDUSTRIES,Others,JAN,0,Punjab,1,0,4
SIDANA INDUSTRIES,Others,FEB,0,Punjab,2,0,4
SIDANA INDUSTRIES,Others,MAR,0,Punjab,3,0,4
SIDANA INDUSTRIES,Others,APR,0,Punjab,4,0,4
SIDANA INDUSTRIES,Others,MAY,0,Punjab,5,0,4
SIDANA INDUSTRIES,Others,JUN,0,Punjab,6,0,4
SIDANA INDUSTRIES,Others,JUL,0,Punjab,7,0,4
SIDANA INDUSTRIES,Others,AUG,0,Punjab,8,0,4
SIDANA INDUSTRIES,Others,SEP,0,Punjab,9,0,4
SIDANA INDUSTRIES,Others,OCT,3,Punjab,10,0,4
SIDANA INDUSTRIES,Others,NOV,1,Punjab,11,0,4
SIDANA INDUSTRIES,Others,DEC,0,Punjab,12,0,4
SIRF INDIA VEHICLES PVT LTD,Others,JAN,0,Punjab,1,0,10
SIRF INDIA VEHICLES PVT LTD,Others,FEB,0,Punjab,2,0,10
SIRF INDIA VEHICLES PVT LTD,Others,MAR,0,Punjab,3,0,10
SIRF INDIA VEHICLES PVT LTD,Others,APR,4,Punjab,4,0,10
SIRF INDIA VEHICLES PVT LTD,Others,MAY,0,Punjab,5,0,10
SIRF INDIA VEHICLES PVT LTD,Others,JUN,1,Punjab,6,0,10
SIRF INDIA VEHICLES PVT LTD,Others,JUL,0,Punjab,7,0,10
SIRF INDIA VEHICLES PVT LTD,Others,AUG,0,Punjab,8,0,10
SIRF INDIA VEHICLES PVT LTD,Others,SEP,0,Punjab,9,0,10
SIRF INDIA VEHICLES PVT LTD,Others,OCT,0,Punjab,10,0,10
SIRF INDIA VEHICLES PVT LTD,Others,NOV,1,Punjab,11,0,10
SIRF INDIA VEHICLES PVT LTD,Others,DEC,4,Punjab,12,0,10
SIX SENSES AUTOMOTIVE PVT LTD,Others,JAN,0,Punjab,1,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,FEB,1,Punjab,2,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,MAR,0,Punjab,3,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,APR,0,Punjab,4,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,MAY,0,Punjab,5,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,JUN,0,Punjab,6,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,JUL,1,Punjab,7,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,AUG,1,Punjab,8,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,SEP,0,Punjab,9,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,OCT,0,Punjab,10,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,NOV,0,Punjab,11,0,3
SIX SENSES AUTOMOTIVE PVT LTD,Others,DEC,0,Punjab,12,0,3
SKS TRADE INDIA PVT LTD,Others,JAN,17,Punjab,1,0,318
SKS TRADE INDIA PVT LTD,Others,FEB,25,Punjab,2,0,318
SKS TRADE INDIA PVT LTD,Others,MAR,85,Punjab,3,0,318
SKS TRADE INDIA PVT LTD,Others,APR,3,Punjab,4,0,318
SKS TRADE INDIA PVT LTD,Others,MAY,22,Punjab,5,0,318
SKS TRADE INDIA PVT LTD,Others,JUN,35,Punjab,6,0,318
SKS TRADE INDIA PVT LTD,Others,JUL,34,Punjab,7,0,318
SKS TRADE INDIA PVT LTD,Others,AUG,44,Punjab,8,0,318
SKS TRADE INDIA PVT LTD,Others,SEP,19,Punjab,9,0,318
SKS TRADE INDIA PVT LTD,Others,OCT,6,Punjab,10,0,318
SKS TRADE INDIA PVT LTD,Others,NOV,17,Punjab,11,0,318
SKS TRADE INDIA PVT LTD,Others,DEC,11,Punjab,12,0,318
SN SOLAR ENERGY,Others,JAN,1,Punjab,1,0,19
SN SOLAR ENERGY,Others,FEB,0,Punjab,2,0,19
SN SOLAR ENERGY,Others,MAR,6,Punjab,3,0,19
SN SOLAR ENERGY,Others,APR,1,Punjab,4,0,19
SN SOLAR ENERGY,Others,MAY,4,Punjab,5,0,19
SN SOLAR ENERGY,Others,JUN,4,Punjab,6,0,19
SN SOLAR ENERGY,Others,JUL,1,Punjab,7,0,19
SN SOLAR ENERGY,Others,AUG,1,Punjab,8,0,19
SN SOLAR ENERGY,Others,SEP,0,Punjab,9,0,19
SN SOLAR ENERGY,Others,OCT,1,Punjab,10,0,19
SN SOLAR ENERGY,Others,NOV,0,Punjab,11,0,19
SN SOLAR ENERGY,Others,DEC,0,Punjab,12,0,19
SONI E VEHICLE PVT LTD,Others,JAN,0,Punjab,1,0,1
SONI E VEHICLE PVT LTD,Others,FEB,0,Punjab,2,0,1
SONI E VEHICLE PVT LTD,Others,MAR,1,Punjab,3,0,1
SONI E VEHICLE PVT LTD,Others,APR,0,Punjab,4,0,1
SONI E VEHICLE PVT LTD,Others,MAY,0,Punjab,5,0,1
SONI E VEHICLE PVT LTD,Others,JUN,0,Punjab,6,0,1
SONI E VEHICLE PVT LTD,Others,JUL,0,Punjab,7,0,1
SONI E VEHICLE PVT LTD,Others,AUG,0,Punjab,8,0,1
SONI E VEHICLE PVT LTD,Others,SEP,0,Punjab,9,0,1
SONI E VEHICLE PVT LTD,Others,OCT,0,Punjab,10,0,1
SONI E VEHICLE PVT LTD,Others,NOV,0,Punjab,11,0,1
SONI E VEHICLE PVT LTD,Others,DEC,0,Punjab,12,0,1
SPEEDWAYS ELECTRIC,Others,JAN,0,Punjab,1,0,1
SPEEDWAYS ELECTRIC,Others,FEB,0,Punjab,2,0,1
SPEEDWAYS ELECTRIC,Others,MAR,0,Punjab,3,0,1
SPEEDWAYS ELECTRIC,Others,APR,0,Punjab,4,0,1
SPEEDWAYS ELECTRIC,Others,MAY,0,Punjab,5,0,1
SPEEDWAYS ELECTRIC,Others,JUN,1,Punjab,6,0,1
SPEEDWAYS ELECTRIC,Others,JUL,0,Punjab,7,0,1
SPEEDWAYS ELECTRIC,Others,AUG,0,Punjab,8,0,1
SPEEDWAYS ELECTRIC,Others,SEP,0,Punjab,9,0,1
SPEEDWAYS ELECTRIC,Others,OCT,0,Punjab,10,0,1
SPEEDWAYS ELECTRIC,Others,NOV,0,Punjab,11,0,1
SPEEDWAYS ELECTRIC,Others,DEC,0,Punjab,12,0,1
SPEEGO VEHICLES CO PVT LTD,Others,JAN,2,Punjab,1,0,24
SPEEGO VEHICLES CO PVT LTD,Others,FEB,3,Punjab,2,0,24
SPEEGO VEHICLES CO PVT LTD,Others,MAR,5,Punjab,3,0,24
SPEEGO VEHICLES CO PVT LTD,Others,APR,0,Punjab,4,0,24
SPEEGO VEHICLES CO PVT LTD,Others,MAY,0,Punjab,5,0,24
SPEEGO VEHICLES CO PVT LTD,Others,JUN,4,Punjab,6,0,24
SPEEGO VEHICLES CO PVT LTD,Others,JUL,2,Punjab,7,0,24
SPEEGO VEHICLES CO PVT LTD,Others,AUG,2,Punjab,8,0,24
SPEEGO VEHICLES CO PVT LTD,Others,SEP,4,Punjab,9,0,24
SPEEGO VEHICLES CO PVT LTD,Others,OCT,1,Punjab,10,0,24
SPEEGO VEHICLES CO PVT LTD,Others,NOV,1,Punjab,11,0,24
SPEEGO VEHICLES CO PVT LTD,Others,DEC,0,Punjab,12,0,24
SSB INDISTRIES,Others,JAN,9,Punjab,1,0,18
SSB INDISTRIES,Others,FEB,0,Punjab,2,0,18
SSB INDISTRIES,Others,MAR,2,Punjab,3,0,18
SSB INDISTRIES,Others,APR,3,Punjab,4,0,18
SSB INDISTRIES,Others,MAY,1,Punjab,5,0,18
SSB INDISTRIES,Others,JUN,0,Punjab,6,0,18
SSB INDISTRIES,Others,JUL,0,Punjab,7,0,18
SSB INDISTRIES,Others,AUG,0,Punjab,8,0,18
SSB INDISTRIES,Others,SEP,0,Punjab,9,0,18
SSB INDISTRIES,Others,OCT,1,Punjab,10,0,18
SSB INDISTRIES,Others,NOV,2,Punjab,11,0,18
SSB INDISTRIES,Others,DEC,0,Punjab,12,0,18
STAR BULL E MOTORS,Others,JAN,4,Punjab,1,0,22
STAR BULL E MOTORS,Others,FEB,3,Punjab,2,0,22
STAR BULL E MOTORS,Others,MAR,2,Punjab,3,0,22
STAR BULL E MOTORS,Others,APR,0,Punjab,4,0,22
STAR BULL E MOTORS,Others,MAY,8,Punjab,5,0,22
STAR BULL E MOTORS,Others,JUN,3,Punjab,6,0,22
STAR BULL E MOTORS,Others,JUL,0,Punjab,7,0,22
STAR BULL E MOTORS,Others,AUG,0,Punjab,8,0,22
STAR BULL E MOTORS,Others,SEP,0,Punjab,9,0,22
STAR BULL E MOTORS,Others,OCT,1,Punjab,10,0,22
STAR BULL E MOTORS,Others,NOV,1,Punjab,11,0,22
STAR BULL E MOTORS,Others,DEC,0,Punjab,12,0,22
STAR SMART BIKES PVT LTD,Others,JAN,0,Punjab,1,0,22
STAR SMART BIKES PVT LTD,Others,FEB,0,Punjab,2,0,22
STAR SMART BIKES PVT LTD,Others,MAR,0,Punjab,3,0,22
STAR SMART BIKES PVT LTD,Others,APR,0,Punjab,4,0,22
STAR SMART BIKES PVT LTD,Others,MAY,0,Punjab,5,0,22
STAR SMART BIKES PVT LTD,Others,JUN,0,Punjab,6,0,22
STAR SMART BIKES PVT LTD,Others,JUL,4,Punjab,7,0,22
STAR SMART BIKES PVT LTD,Others,AUG,5,Punjab,8,0,22
STAR SMART BIKES PVT LTD,Others,SEP,5,Punjab,9,0,22
STAR SMART BIKES PVT LTD,Others,OCT,0,Punjab,10,0,22
STAR SMART BIKES PVT LTD,Others,NOV,7,Punjab,11,0,22
STAR SMART BIKES PVT LTD,Others,DEC,1,Punjab,12,0,22
SUNANDA GREENTECH PVT LTD,Others,JAN,14,Punjab,1,0,142
SUNANDA GREENTECH PVT LTD,Others,FEB,22,Punjab,2,0,142
SUNANDA GREENTECH PVT LTD,Others,MAR,10,Punjab,3,0,142
SUNANDA GREENTECH PVT LTD,Others,APR,5,Punjab,4,0,142
SUNANDA GREENTECH PVT LTD,Others,MAY,20,Punjab,5,0,142
SUNANDA GREENTECH PVT LTD,Others,JUN,0,Punjab,6,0,142
SUNANDA GREENTECH PVT LTD,Others,JUL,15,Punjab,7,0,142
SUNANDA GREENTECH PVT LTD,Others,AUG,14,Punjab,8,0,142
SUNANDA GREENTECH PVT LTD,Others,SEP,10,Punjab,9,0,142
SUNANDA GREENTECH PVT LTD,Others,OCT,17,Punjab,10,0,142
SUNANDA GREENTECH PVT LTD,Others,NOV,15,Punjab,11,0,142
SUNANDA GREENTECH PVT LTD,Others,DEC,0,Punjab,12,0,142
SUPER METRO INDUSTRIES,Others,JAN,2,Punjab,1,0,17
SUPER METRO INDUSTRIES,Others,FEB,0,Punjab,2,0,17
SUPER METRO INDUSTRIES,Others,MAR,0,Punjab,3,0,17
SUPER METRO INDUSTRIES,Others,APR,3,Punjab,4,0,17
SUPER METRO INDUSTRIES,Others,MAY,3,Punjab,5,0,17
SUPER METRO INDUSTRIES,Others,JUN,0,Punjab,6,0,17
SUPER METRO INDUSTRIES,Others,JUL,3,Punjab,7,0,17
SUPER METRO INDUSTRIES,Others,AUG,3,Punjab,8,0,17
SUPER METRO INDUSTRIES,Others,SEP,0,Punjab,9,0,17
SUPER METRO INDUSTRIES,Others,OCT,0,Punjab,10,0,17
SUPER METRO INDUSTRIES,Others,NOV,3,Punjab,11,0,17
SUPER METRO INDUSTRIES,Others,DEC,0,Punjab,12,0,17
SUPERTECH EV LIMITED,Others,JAN,7,Punjab,1,0,55
SUPERTECH EV LIMITED,Others,FEB,2,Punjab,2,0,55
SUPERTECH EV LIMITED,Others,MAR,5,Punjab,3,0,55
SUPERTECH EV LIMITED,Others,APR,4,Punjab,4,0,55
SUPERTECH EV LIMITED,Others,MAY,4,Punjab,5,0,55
SUPERTECH EV LIMITED,Others,JUN,10,Punjab,6,0,55
SUPERTECH EV LIMITED,Others,JUL,10,Punjab,7,0,55
SUPERTECH EV LIMITED,Others,AUG,6,Punjab,8,0,55
SUPERTECH EV LIMITED,Others,SEP,3,Punjab,9,0,55
SUPERTECH EV LIMITED,Others,OCT,3,Punjab,10,0,55
SUPERTECH EV LIMITED,Others,NOV,1,Punjab,11,0,55
SUPERTECH EV LIMITED,Others,DEC,0,Punjab,12,0,55
TAURUS ELECTRIC VEHICLES,Others,JAN,0,Punjab,1,0,1
TAURUS ELECTRIC VEHICLES,Others,FEB,0,Punjab,2,0,1
TAURUS ELECTRIC VEHICLES,Others,MAR,1,Punjab,3,0,1
TAURUS ELECTRIC VEHICLES,Others,APR,0,Punjab,4,0,1
TAURUS ELECTRIC VEHICLES,Others,MAY,0,Punjab,5,0,1
TAURUS ELECTRIC VEHICLES,Others,JUN,0,Punjab,6,0,1
TAURUS ELECTRIC VEHICLES,Others,JUL,0,Punjab,7,0,1
TAURUS ELECTRIC VEHICLES,Others,AUG,0,Punjab,8,0,1
